# AMBE-3000 rate_conversion_pairs.csv — per (source, target) rate-pair conversion configuration.
# Full 64x64 matrix over chip rate indices 0-61 + project extensions 62, 63 (P25 full-rate IMBE w/ and w/o FEC).
# Classification rules: identity pairs are passthrough; chip 33<->34 and 62<->{33,34}<->63 are normative spec §4 targets.
# Pairs involving chip 35-61 are "pending" until halfrate_bit_allocations.csv is resolved for those indices.
# Cross-generation pairs (AMBE-1000 <-> AMBE-2000 <-> AMBE+2) are out of current spec scope.
# See rate_conversion_pairs_sources.md for full classification rules and examples.
source_rate,target_rate,supported,voicing_xform,magnitude_xform,unvoiced_compensation,predictor_rho,category,notes
0,0,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
25,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,16,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,17,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,18,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,19,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,20,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,21,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,22,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,23,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,24,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,25,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
25,26,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,27,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,28,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,29,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,30,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,31,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,32,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
25,33,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,34,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,35,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,36,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,37,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,38,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,39,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,40,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,41,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,42,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,43,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,44,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,45,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,46,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,47,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,48,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,49,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,50,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,51,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,52,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,53,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,54,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,55,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,56,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,57,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,58,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,59,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,60,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,61,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,62,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
25,63,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,0,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,1,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,2,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,3,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,4,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,5,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,6,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,7,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,8,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,9,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,10,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,11,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,16,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,17,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,18,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,19,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,20,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,21,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,22,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,23,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,24,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,25,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,26,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
26,27,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,28,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,29,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,30,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,31,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,32,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
26,33,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,34,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,35,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,36,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,37,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,38,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,39,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,40,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,41,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,42,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,43,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,44,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,45,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,46,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,47,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,48,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,49,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,50,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,51,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,52,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,53,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,54,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,55,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,56,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,57,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,58,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,59,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,60,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,61,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,62,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
26,63,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,0,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,1,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,2,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,3,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,4,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,5,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,6,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,7,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,8,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,9,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,10,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,11,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,16,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,17,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,18,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,19,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,20,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,21,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,22,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,23,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,24,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,25,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,26,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,27,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
27,28,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
